

 Females then males 
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","F1","F2","F3","F4","F5","F6","F7","F8","F9","F10","F11","F12","F13","F14","F15","F16","F17","F18","F19","F20","F21","F22","F23","F24","F25","F26","F27","F28","F29","F30","F31","F32","F33","F34","F35","M1","M2","M3","M4","M5","M6","M7","M8","M9","M10","M11","M12","M13","M14","M15","M16","M17","M18","M19","M20","M21","M22","M23","M24","M25","M26","M27","M28","M29","M30","M31","M32","M33","M34","M35"
"year","month","fleet","sex","partition","ageErr","LbinLo","LbinHi","Ntows","Nsamps","InputN","U1","U2","U3","U4","U5","U6","U7","U8","U9","U10","U11","U12","U13","U14","U15","U16","U17","U18","U19","U20","U21","U22","U23","U24","U25","U26","U27","U28","U29","U30","U31","U32","U33","U34","U35","U.1","U.2","U.3","U.4","U.5","U.6","U.7","U.8","U.9","U.10","U.11","U.12","U.13","U.14","U.15","U.16","U.17","U.18","U.19","U.20","U.21","U.22","U.23","U.24","U.25","U.26","U.27","U.28","U.29","U.30","U.31","U.32","U.33","U.34","U.35"
2018,7,"NTWL.O",0,0,1,-1,-1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,7,"TWL.C",0,0,1,-1,-1,9,21,12,0,0,0,0,0,0,0.1124,0.0937,0.0231,0.2061,0.1874,0.0356,0.1687,0,0,0,0,0,0.0562,0,0.0562,0.0375,0,0,0,0,0,0,0,0,0,0.0231,0,0,0,0,0,0,0,0,0,0.1124,0.0937,0.0231,0.2061,0.1874,0.0356,0.1687,0,0,0,0,0,0.0562,0,0.0562,0.0375,0,0,0,0,0,0,0,0,0,0.0231,0,0,0
2002,7,"TWL.C",0,0,1,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2000,7,"TWL.O",0,0,1,-1,-1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2003,7,"TWL.O",0,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.O",0,0,1,-1,-1,1,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2006,7,"TWL.O",0,0,1,-1,-1,2,2,2,0,0,0,0,0,0,0,0,0.4805,0,0,0,0,0,0,0,0.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4805,0,0,0,0,0,0,0,0.5195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2007,7,"TWL.O",0,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2009,7,"TWL.O",0,0,1,-1,-1,1,4,2,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.25,0.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2013,7,"TWL.O",0,0,1,-1,-1,2,2,2,0,0,0,0,0.258,0.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0.742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2015,7,"TWL.O",0,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016,7,"TWL.O",0,0,1,-1,-1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1992,7,"TWL.W",0,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1997,7,"TWL.W",0,0,1,-1,-1,2,3,2,0,0,0,0,0,0,0.2481,0,0,0.7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2481,0,0,0.7519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2001,7,"TWL.W",0,0,1,-1,-1,4,121,21,0,0,0.0171,0.0342,0.0342,0.0257,0.1113,0.0769,0.0342,0.0513,0.0684,0.0598,0.094,0.1196,0.0598,0.0598,0.0342,0.0427,0.0342,0.0085,0,0.0256,0.0085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0171,0.0342,0.0342,0.0257,0.1113,0.0769,0.0342,0.0513,0.0684,0.0598,0.094,0.1196,0.0598,0.0598,0.0342,0.0427,0.0342,0.0085,0,0.0256,0.0085,0,0,0,0,0,0,0,0,0,0,0,0
2002,7,"TWL.W",0,0,1,-1,-1,3,40,9,0,0,0,0,0,0,0.1025,0.2306,0.1281,0.0256,0.1288,0.1281,0.0769,0.0512,0.0769,0.0256,0,0,0,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1025,0.2306,0.1281,0.0256,0.1288,0.1281,0.0769,0.0512,0.0769,0.0256,0,0,0,0,0.0256,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2004,7,"TWL.W",0,0,1,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
